terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
terrain,contest-off,94,10062734544581313435,0.58333,162,0,0,203,15,0.4,0.47238,0.07238,0.44,0.63153,0.19153,0.48,0.62029,0.14029,0.52,0.55414,0.03414,0.56,0.65679,0.09679,0.6,0.67516,0.07516,0.56667,0.37644,-0.19023,0.53333,0.36187,-0.17146,0.5,0.37327,-0.12673,0.46667,0.4802,0.01354,0.43333,0.4393,0.00597
terrain,contest-off,95,2779063907615125597,0.91667,107,0,0,246,14,0.4,0.46409,0.06409,0.44,0.51071,0.07071,0.48,0.4712,-0.0088,0.52,0.68344,0.16344,0.56,0.75013,0.19013,0.6,0.69453,0.09453,0.56667,0.4079,-0.15876,0.53333,0.3935,-0.13983,0.5,0.38746,-0.11254,0.46667,0.41399,-0.05268,0.43333,0.40155,-0.03178
terrain,contest-off,96,17856302890310414721,0.95833,12,0,0,232,16,0.4,0.50664,0.10664,0.44,0.49378,0.05378,0.48,0.54661,0.06661,0.52,0.51088,-0.00912,0.56,0.59635,0.03635,0.6,0.71198,0.11198,0.56667,0.38681,-0.17985,0.53333,0.51374,-0.0196,0.5,0.40229,-0.09771,0.46667,0.44191,-0.02475,0.43333,0.57863,0.1453
terrain,contest-off,97,10511313609713376648,0.95833,56,0,0,237,13,0.4,0.31516,-0.08484,0.44,0.42115,-0.01885,0.48,0.45959,-0.02041,0.52,0.5177,-0.0023,0.56,0.4854,-0.0746,0.6,0.68929,0.08929,0.56667,0.69843,0.13177,0.53333,0.70008,0.16675,0.5,0.48811,-0.01189,0.46667,0.3538,-0.11287,0.43333,0.3652,-0.06813
terrain,contest-off,98,8992940240192475777,0.54167,114,0,0,213,13,0.4,0.48691,0.08691,0.44,0.46873,0.02873,0.48,0.53854,0.05854,0.52,0.54824,0.02824,0.56,0.49766,-0.06234,0.6,0.59601,-0.00399,0.56667,0.47195,-0.09472,0.53333,0.47907,-0.05426,0.5,0.51452,0.01452,0.46667,0.63086,0.1642,0.43333,0.34682,-0.08651
terrain,contest-off,99,5719416443757970997,0.5,141,0,0,198,12,0.4,0.37414,-0.02586,0.44,0.44944,0.00944,0.48,0.49398,0.01398,0.52,0.54154,0.02154,0.56,0.49194,-0.06806,0.6,0.49005,-0.10995,0.56667,0.51933,-0.04733,0.53333,0.66116,0.12783,0.5,0.54048,0.04048,0.46667,0.5385,0.07184,0.43333,0.52687,0.09354
terrain,contest-off,100,1490490086162428778,0.875,81,0,0,210,12,0.4,0.36837,-0.03163,0.44,0.54104,0.10104,0.48,0.49537,0.01537,0.52,0.55972,0.03972,0.56,0.70682,0.14682,0.6,0.57489,-0.02511,0.56667,0.81445,0.24778,0.53333,0.50311,-0.03022,0.5,0.48816,-0.01184,0.46667,0.33045,-0.13621,0.43333,0.43882,0.00549
terrain,contest-off,101,18305131815290152823,0.625,167,0,0,212,19,0.4,0.63366,0.23366,0.44,0.49126,0.05126,0.48,0.57731,0.09731,0.52,0.56059,0.04059,0.56,0.67225,0.11225,0.6,0.68934,0.08934,0.56667,0.35891,-0.20775,0.53333,0.4279,-0.10543,0.5,0.41013,-0.08987,0.46667,0.50361,0.03694,0.43333,0.24649,-0.18684
terrain,contest-on,42,11419345455504929644,0.54167,115,0,0,193,13,0.4,0.56749,0.16749,0.44,0.555,0.115,0.48,0.55728,0.07728,0.52,0.57399,0.05399,0.56,0.67675,0.11675,0.6,0.76709,0.16709,0.56667,0.32766,-0.23901,0.53333,0.32925,-0.20408,0.5,0.3424,-0.1576,0.46667,0.46224,-0.00443,0.43333,0.51965,0.08632
terrain,contest-on,43,3839180758264916597,0.875,105,0,0,217,14,0.4,0.45248,0.05248,0.44,0.52974,0.08974,0.48,0.49674,0.01674,0.52,0.58348,0.06348,0.56,0.62882,0.06882,0.6,0.59304,-0.00696,0.56667,0.57019,0.00352,0.53333,0.39412,-0.13922,0.5,0.52481,0.02481,0.46667,0.4664,-0.00027,0.43333,0.39039,-0.04294
terrain,contest-on,44,2831068713720157038,0.91667,69,0,0,224,13,0.4,0.46901,0.06901,0.44,0.53875,0.09875,0.48,0.72998,0.24998,0.52,0.62785,0.10785,0.56,0.61527,0.05527,0.6,0.64983,0.04983,0.56667,0.40915,-0.15752,0.53333,0.33538,-0.19795,0.5,0.49345,-0.00655,0.46667,0.44017,-0.0265,0.43333,0.39754,-0.0358
terrain,contest-on,45,7915179641536637391,0.83333,61,0,0,207,14,0.4,0.43803,0.03803,0.44,0.4119,-0.0281,0.48,0.46245,-0.01755,0.52,0.56087,0.04087,0.56,0.44381,-0.11619,0.6,0.64167,0.04167,0.56667,0.60612,0.03945,0.53333,0.4939,-0.03943,0.5,0.69788,0.19788,0.46667,0.55503,0.08836,0.43333,0.33313,-0.10021
terrain,contest-on,46,9006626802914113475,0.29167,98,0,0,164,11,0.4,0.58726,0.18726,0.44,0.23791,-0.20209,0.48,0.46863,-0.01137,0.52,0.51464,-0.00536,0.56,0.53561,-0.02439,0.6,0.58187,-0.01813,0.56667,0.62883,0.06217,0.53333,0.73865,0.20532,0.5,0.56234,0.06234,0.46667,0.32225,-0.14442,0.43333,0.52388,0.09055
terrain,contest-on,47,11228813120252847093,0.79167,199,0,0,219,15,0.4,0.45184,0.05184,0.44,0.50982,0.06982,0.48,0.43761,-0.04239,0.52,0.54251,0.02251,0.56,0.56928,0.00928,0.6,0.7023,0.1023,0.56667,0.3995,-0.16716,0.53333,0.48151,-0.05183,0.5,0.62198,0.12198,0.46667,0.56238,0.09572,0.43333,0.3395,-0.09383
terrain,contest-on,48,7262636065716420085,0.04167,3,0,0,160,11,0.4,0.3922,-0.0078,0.44,0.54254,0.10254,0.48,0.39786,-0.08214,0.52,0.62075,0.10075,0.56,0.59923,0.03923,0.6,0.60596,0.00596,0.56667,0.54541,-0.02125,0.53333,0.64752,0.11418,0.5,0.39596,-0.10404,0.46667,0.21105,-0.25561,0.43333,0.3497,-0.08364
terrain,contest-on,49,13887504905037804982,0.70833,177,0,0,238,13,0.4,0.49171,0.09171,0.44,0.55339,0.11339,0.48,0.44691,-0.03309,0.52,0.63602,0.11602,0.56,0.52554,-0.03446,0.6,0.78222,0.18222,0.56667,0.34176,-0.2249,0.53333,0.40549,-0.12784,0.5,0.47305,-0.02695,0.46667,0.32411,-0.14256,0.43333,0.49092,0.05759
terrain,contest-on,50,17115069681229246018,0.95833,37,0,0,244,16,0.4,0.52524,0.12524,0.44,0.47272,0.03272,0.48,0.50757,0.02757,0.52,0.69561,0.17561,0.56,0.6635,0.1035,0.6,0.78351,0.18351,0.56667,0.6167,0.05004,0.53333,0.39878,-0.13456,0.5,0.27693,-0.22307,0.46667,0.40126,-0.06541,0.43333,0.42898,-0.00436
terrain,contest-on,51,5138890636421484145,0.33333,92,0,0,167,12,0.4,0.49696,0.09696,0.44,0.48378,0.04378,0.48,0.47964,-0.00036,0.52,0.53486,0.01486,0.56,0.55955,-0.00045,0.6,0.56388,-0.03612,0.56667,0.66379,0.09712,0.53333,0.66051,0.12718,0.5,0.5202,0.0202,0.46667,0.39075,-0.07591,0.43333,0.31891,-0.11442
terrain,contest-on,52,13955740203742328319,0.04167,4,0,0,172,11,0.4,0.45898,0.05898,0.44,0.45331,0.01331,0.48,0.48545,0.00545,0.52,0.53189,0.01189,0.56,0.7258,0.1658,0.6,0.65667,0.05667,0.56667,0.78724,0.22057,0.53333,0.304,-0.22933,0.5,0.31535,-0.18465,0.46667,0.40433,-0.06234,0.43333,0.45409,0.02076
terrain,contest-on,53,5821702340349275850,0.91667,69,0,0,219,14,0.4,0.41811,0.01811,0.44,0.534,0.094,0.48,0.45945,-0.02055,0.52,0.53037,0.01037,0.56,0.49287,-0.06713,0.6,0.69651,0.09651,0.56667,0.4463,-0.12037,0.53333,0.47133,-0.062,0.5,0.40609,-0.09391,0.46667,0.49253,0.02586,0.43333,0.41828,-0.01506
terrain,contest-on,54,14652343770441616224,0.875,117,0,0,216,14,0.4,0.58055,0.18055,0.44,0.47552,0.03552,0.48,0.68756,0.20756,0.52,0.67594,0.15594,0.56,0.6584,0.0984,0.6,0.68182,0.08182,0.56667,0.48949,-0.07717,0.53333,0.35597,-0.17736,0.5,0.37387,-0.12613,0.46667,0.42682,-0.03985,0.43333,0.34587,-0.08746
terrain,contest-on,55,10108866540556607505,0.95833,28,0,0,194,15,0.4,0.45913,0.05913,0.44,0.43164,-0.00836,0.48,0.49099,0.01099,0.52,0.35655,-0.16345,0.56,0.42894,-0.13106,0.6,0.64459,0.04459,0.56667,0.56956,0.00289,0.53333,0.59868,0.06535,0.5,0.63571,0.13571,0.46667,0.61887,0.15221,0.43333,0.25697,-0.17636
terrain,contest-on,56,1258458883806652660,0.58333,139,0,0,190,13,0.4,0.45491,0.05491,0.44,0.5153,0.0753,0.48,0.53373,0.05373,0.52,0.60953,0.08953,0.56,0.56188,0.00188,0.6,0.65485,0.05485,0.56667,0.75314,0.18648,0.53333,0.43861,-0.09473,0.5,0.45515,-0.04485,0.46667,0.47743,0.01076,0.43333,0.46946,0.03612
terrain,contest-on,57,3982436895539378403,0.29167,117,0,0,164,13,0.4,0.31464,-0.08536,0.44,0.36708,-0.07292,0.48,0.54096,0.06096,0.52,0.44133,-0.07867,0.56,0.40902,-0.15098,0.6,0.52857,-0.07143,0.56667,0.61072,0.04405,0.53333,0.57092,0.03759,0.5,0.60077,0.10077,0.46667,0.72066,0.25399,0.43333,0.28208,-0.15125
terrain,contest-on,58,3208789095551480386,0.41667,182,0,0,214,15,0.4,0.51369,0.11369,0.44,0.43335,-0.00665,0.48,0.46971,-0.01029,0.52,0.62734,0.10734,0.56,0.52831,-0.03169,0.6,0.62405,0.02405,0.56667,0.25613,-0.31054,0.53333,0.66592,0.13259,0.5,0.50243,0.00243,0.46667,0.59592,0.12925,0.43333,0.28097,-0.15237
terrain,contest-on,59,12661599857666169067,0.875,96,0,0,214,16,0.4,0.62969,0.22969,0.44,0.6068,0.1668,0.48,0.56314,0.08314,0.52,0.58127,0.06127,0.56,0.58612,0.02612,0.6,0.73079,0.13079,0.56667,0.45422,-0.11245,0.53333,0.45424,-0.07909,0.5,0.50308,0.00308,0.46667,0.60313,0.13647,0.43333,0.50406,0.07073
terrain,contest-on,60,16879563945426641736,0.79167,107,0,0,209,13,0.4,0.57337,0.17337,0.44,0.54457,0.10457,0.48,0.50311,0.02311,0.52,0.4998,-0.0202,0.56,0.6895,0.1295,0.6,0.57531,-0.02469,0.56667,0.57449,0.00783,0.53333,0.59846,0.06513,0.5,0.34113,-0.15887,0.46667,0.33986,-0.1268,0.43333,0.40707,-0.02626
terrain,contest-on,61,5940998935474268914,0.25,88,0,0,197,13,0.4,0.45501,0.05501,0.44,0.44538,0.00538,0.48,0.56721,0.08721,0.52,0.55727,0.03727,0.56,0.51585,-0.04415,0.6,0.69437,0.09437,0.56667,0.39511,-0.17155,0.53333,0.42733,-0.10601,0.5,0.47319,-0.02681,0.46667,0.49323,0.02657,0.43333,0.47953,0.0462
terrain,contest-on,62,5768050492676847805,0.91667,62,0,0,225,15,0.4,0.40332,0.00332,0.44,0.49864,0.05864,0.48,0.56598,0.08598,0.52,0.46433,-0.05567,0.56,0.46077,-0.09923,0.6,0.68521,0.08521,0.56667,0.44928,-0.11739,0.53333,0.50819,-0.02514,0.5,0.56452,0.06452,0.46667,0.62203,0.15537,0.43333,0.46336,0.03003
terrain,contest-on,63,8571427212057686053,0.45833,163,0,0,211,13,0.4,0.55949,0.15949,0.44,0.53648,0.09648,0.48,0.54036,0.06036,0.52,0.66898,0.14898,0.56,0.61419,0.05419,0.6,0.70659,0.10659,0.56667,0.43095,-0.13572,0.53333,0.56796,0.03463,0.5,0.50053,0.00053,0.46667,0.39375,-0.07291,0.43333,0.39971,-0.03363
terrain,contest-on,64,12424982922534709371,0,8,0,1,171,0,0.4,,,0.44,,,0.48,,,0.52,,,0.56,,,0.6,,,0.56667,,,0.53333,,,0.5,,,0.46667,,,0.43333,,
terrain,contest-on,65,10557459228328353066,0.95833,118,0,0,235,16,0.4,0.53148,0.13148,0.44,0.53857,0.09857,0.48,0.49089,0.01089,0.52,0.4635,-0.0565,0.56,0.5968,0.0368,0.6,0.74417,0.14417,0.56667,0.61443,0.04777,0.53333,0.63941,0.10608,0.5,0.39739,-0.10261,0.46667,0.36953,-0.09714,0.43333,0.34613,-0.08721
terrain,contest-on,66,365865180355574229,0.125,41,0,0,184,10,0.4,0.44118,0.04118,0.44,0.48559,0.04559,0.48,0.51777,0.03777,0.52,0.69164,0.17164,0.56,0.61816,0.05816,0.6,0.77583,0.17583,0.56667,0.65586,0.08919,0.53333,0.32696,-0.20637,0.5,0.38612,-0.11388,0.46667,0.3913,-0.07536,0.43333,0.42639,-0.00695
terrain,contest-on,67,5794371844603305680,0.625,249,0,0,237,16,0.4,0.46031,0.06031,0.44,0.62437,0.18437,0.48,0.70293,0.22293,0.52,0.67143,0.15143,0.56,0.49886,-0.06114,0.6,0.78296,0.18296,0.56667,0.39326,-0.17341,0.53333,0.29608,-0.23726,0.5,0.39898,-0.10102,0.46667,0.38294,-0.08373,0.43333,0.3733,-0.06003
terrain,contest-on,68,8264449013406712407,1,11,0,0,218,14,0.4,0.43199,0.03199,0.44,0.35019,-0.08981,0.48,0.49874,0.01874,0.52,0.66766,0.14766,0.56,0.77812,0.21812,0.6,0.81952,0.21952,0.56667,0.39196,-0.17471,0.53333,0.43166,-0.10168,0.5,0.35722,-0.14278,0.46667,0.38947,-0.0772,0.43333,0.52946,0.09613
terrain,contest-on,69,11601879122739891975,0.04167,3,0,0,175,8,0.4,0.36921,-0.03079,0.44,0.65697,0.21697,0.48,0.48147,0.00147,0.52,0.58166,0.06166,0.56,0.61774,0.05774,0.6,0.70322,0.10322,0.56667,0.39499,-0.17168,0.53333,0.48998,-0.04335,0.5,0.37697,-0.12303,0.46667,0.55695,0.09028,0.43333,0.5692,0.13587
terrain,contest-on,70,2042517648188081354,0.625,128,0,0,227,14,0.4,0.44854,0.04854,0.44,0.51977,0.07977,0.48,0.51605,0.03605,0.52,0.47833,-0.04167,0.56,0.6468,0.0868,0.6,0.83109,0.23109,0.56667,0.36818,-0.19848,0.53333,0.38089,-0.15244,0.5,0.3656,-0.1344,0.46667,0.55337,0.0867,0.43333,0.32012,-0.11321
terrain,contest-on,71,11701001423571903860,0.91667,124,0,0,222,13,0.4,0.4652,0.0652,0.44,0.44776,0.00776,0.48,0.52098,0.04098,0.52,0.59078,0.07078,0.56,0.51585,-0.04415,0.6,0.71818,0.11818,0.56667,0.60636,0.03969,0.53333,0.60403,0.0707,0.5,0.29296,-0.20704,0.46667,0.41887,-0.04779,0.43333,0.38162,-0.05171
terrain,contest-on,72,9118009958948775310,0.95833,17,0,0,212,14,0.4,0.39366,-0.00634,0.44,0.46525,0.02525,0.48,0.42738,-0.05262,0.52,0.42769,-0.09231,0.56,0.56095,0.00095,0.6,0.71536,0.11536,0.56667,0.54873,-0.01793,0.53333,0.58628,0.05294,0.5,0.47084,-0.02916,0.46667,0.51069,0.04402,0.43333,0.32717,-0.10617
terrain,contest-on,73,8234156375710940779,0.83333,106,0,0,216,14,0.4,0.40797,0.00797,0.44,0.45763,0.01763,0.48,0.54803,0.06803,0.52,0.58184,0.06184,0.56,0.54255,-0.01745,0.6,0.66674,0.06674,0.56667,0.57439,0.00772,0.53333,0.46719,-0.06614,0.5,0.46601,-0.03399,0.46667,0.52401,0.05735,0.43333,0.35874,-0.07459
terrain,contest-on,74,12481489485454016589,0.45833,126,0,0,238,14,0.4,0.47666,0.07666,0.44,0.51866,0.07866,0.48,0.52532,0.04532,0.52,0.50998,-0.01002,0.56,0.60506,0.04506,0.6,0.7491,0.1491,0.56667,0.47578,-0.09088,0.53333,0.35991,-0.17342,0.5,0.40858,-0.09142,0.46667,0.43215,-0.03452,0.43333,0.55528,0.12195
terrain,contest-on,75,11556817621198313356,0.91667,58,0,0,230,15,0.4,0.59794,0.19794,0.44,0.56624,0.12624,0.48,0.52018,0.04018,0.52,0.63008,0.11008,0.56,0.55091,-0.00909,0.6,0.59075,-0.00925,0.56667,0.34246,-0.22421,0.53333,0.50746,-0.02588,0.5,0.48187,-0.01813,0.46667,0.43659,-0.03007,0.43333,0.34988,-0.08345
terrain,contest-on,76,15359673110879120001,0.58333,109,0,0,195,12,0.4,0.40954,0.00954,0.44,0.41877,-0.02123,0.48,0.47283,-0.00717,0.52,0.49404,-0.02596,0.56,0.54491,-0.01509,0.6,0.64211,0.04211,0.56667,0.57851,0.01185,0.53333,0.73587,0.20254,0.5,0.56592,0.06592,0.46667,0.32307,-0.14359,0.43333,0.35856,-0.07478
terrain,contest-on,77,5550919826923402655,0.95833,72,0,0,238,13,0.4,0.44135,0.04135,0.44,0.46555,0.02555,0.48,0.5673,0.0873,0.52,0.61905,0.09905,0.56,0.53427,-0.02573,0.6,0.69051,0.09051,0.56667,0.57054,0.00388,0.53333,0.61547,0.08214,0.5,0.45024,-0.04976,0.46667,0.37526,-0.0914,0.43333,0.37067,-0.06266
terrain,contest-on,78,2687891086799284585,0.79167,154,0,0,200,11,0.4,0.41919,0.01919,0.44,0.46717,0.02717,0.48,0.53604,0.05604,0.52,0.58044,0.06044,0.56,0.71907,0.15907,0.6,0.62103,0.02103,0.56667,0.55933,-0.00733,0.53333,0.50803,-0.0253,0.5,0.52782,0.02782,0.46667,0.3299,-0.13677,0.43333,0.40392,-0.02941
terrain,contest-on,79,17165095319134949740,0.54167,201,0,0,216,14,0.4,0.49977,0.09977,0.44,0.43662,-0.00338,0.48,0.59386,0.11386,0.52,0.62149,0.10149,0.56,0.6075,0.0475,0.6,0.77178,0.17178,0.56667,0.58045,0.01378,0.53333,0.35839,-0.17495,0.5,0.36202,-0.13798,0.46667,0.38091,-0.08576,0.43333,0.40516,-0.02818
terrain,contest-on,80,8361054839697066580,0.25,52,0,0,175,12,0.4,0.51569,0.11569,0.44,0.51579,0.07579,0.48,0.52292,0.04292,0.52,0.37992,-0.14008,0.56,0.55529,-0.00471,0.6,0.66141,0.06141,0.56667,0.7053,0.13864,0.53333,0.65581,0.12247,0.5,0.41442,-0.08558,0.46667,0.38751,-0.07915,0.43333,0.29973,-0.1336
terrain,contest-on,81,17933303475987690176,0.375,153,0,0,185,12,0.4,0.39564,-0.00436,0.44,0.44526,0.00526,0.48,0.42359,-0.05641,0.52,0.48161,-0.03839,0.56,0.50908,-0.05092,0.6,0.73741,0.13741,0.56667,0.44073,-0.12593,0.53333,0.50616,-0.02717,0.5,0.44331,-0.05669,0.46667,0.39709,-0.06958,0.43333,0.45694,0.02361
terrain,contest-on,82,14603853167349872107,0.95833,57,0,0,191,12,0.4,0.36811,-0.03189,0.44,0.47567,0.03567,0.48,0.43701,-0.04299,0.52,0.45926,-0.06074,0.56,0.53199,-0.02801,0.6,0.56694,-0.03306,0.56667,0.61833,0.05166,0.53333,0.64287,0.10954,0.5,0.66709,0.16709,0.46667,0.50344,0.03678,0.43333,0.39528,-0.03806
terrain,contest-on,83,15851087755592604524,0.79167,109,0,0,222,12,0.4,0.38025,-0.01975,0.44,0.50303,0.06303,0.48,0.40262,-0.07738,0.52,0.46853,-0.05147,0.56,0.52934,-0.03066,0.6,0.68274,0.08274,0.56667,0.5046,-0.06207,0.53333,0.44276,-0.09057,0.5,0.52153,0.02153,0.46667,0.6185,0.15183,0.43333,0.42668,-0.00666
terrain,contest-on,84,2393151849885332150,0.08333,3,0,0,161,9,0.4,0.29638,-0.10362,0.44,0.45119,0.01119,0.48,0.51366,0.03366,0.52,0.46275,-0.05725,0.56,0.47782,-0.08218,0.6,0.77272,0.17272,0.56667,0.64641,0.07974,0.53333,0.77672,0.24338,0.5,0.67954,0.17954,0.46667,0.28819,-0.17847,0.43333,0.42602,-0.00731
terrain,contest-on,85,11770680638283713884,1,86,0,0,212,15,0.4,0.46794,0.06794,0.44,0.69021,0.25021,0.48,0.64962,0.16962,0.52,0.61419,0.09419,0.56,0.5732,0.0132,0.6,0.81246,0.21246,0.56667,0.31455,-0.25212,0.53333,0.4905,-0.04284,0.5,0.49527,-0.00473,0.46667,0.41708,-0.04958,0.43333,0.52986,0.09652
terrain,contest-on,86,7894769583465758506,0.95833,123,0,0,211,14,0.4,0.47702,0.07702,0.44,0.4112,-0.0288,0.48,0.46002,-0.01998,0.52,0.50022,-0.01978,0.56,0.5058,-0.0542,0.6,0.60494,0.00494,0.56667,0.64533,0.07866,0.53333,0.54485,0.01151,0.5,0.51086,0.01086,0.46667,0.43039,-0.03628,0.43333,0.40016,-0.03318
terrain,contest-on,87,12114913696018561565,0.625,172,0,0,220,14,0.4,0.53457,0.13457,0.44,0.48621,0.04621,0.48,0.48968,0.00968,0.52,0.56507,0.04507,0.56,0.54106,-0.01894,0.6,0.69855,0.09855,0.56667,0.68973,0.12306,0.53333,0.41442,-0.11892,0.5,0.47335,-0.02665,0.46667,0.38435,-0.08232,0.43333,0.40209,-0.03124
terrain,contest-on,88,2195971224596406,0.91667,133,0,0,239,16,0.4,0.53397,0.13397,0.44,0.52938,0.08938,0.48,0.5919,0.1119,0.52,0.74134,0.22134,0.56,0.62281,0.06281,0.6,0.76301,0.16301,0.56667,0.24645,-0.32022,0.53333,0.38764,-0.14569,0.5,0.4371,-0.0629,0.46667,0.44946,-0.01721,0.43333,0.56758,0.13425
terrain,contest-on,89,2193872393116647950,0.83333,172,0,0,227,13,0.4,0.52398,0.12398,0.44,0.48128,0.04128,0.48,0.53774,0.05774,0.52,0.54186,0.02186,0.56,0.57536,0.01536,0.6,0.63903,0.03903,0.56667,0.5089,-0.05777,0.53333,0.49827,-0.03506,0.5,0.48024,-0.01976,0.46667,0.64239,0.17573,0.43333,0.40326,-0.03008
terrain,contest-on,90,1554019731237641220,0.95833,100,0,0,220,15,0.4,0.52541,0.12541,0.44,0.36274,-0.07726,0.48,0.50292,0.02292,0.52,0.49508,-0.02492,0.56,0.60417,0.04417,0.6,0.66667,0.06667,0.56667,0.61852,0.05186,0.53333,0.43114,-0.10219,0.5,0.47162,-0.02838,0.46667,0.47971,0.01304,0.43333,0.3832,-0.05013
terrain,contest-on,91,11680094538707359033,0.75,125,0,0,240,13,0.4,0.49077,0.09077,0.44,0.53079,0.09079,0.48,0.64284,0.16284,0.52,0.53208,0.01208,0.56,0.63565,0.07565,0.6,0.73026,0.13026,0.56667,0.54048,-0.02619,0.53333,0.47427,-0.05906,0.5,0.35904,-0.14096,0.46667,0.40747,-0.0592,0.43333,0.45986,0.02653
terrain,contest-on,92,17762223264342769515,0.70833,117,0,0,213,13,0.4,0.505,0.105,0.44,0.48418,0.04418,0.48,0.50967,0.02967,0.52,0.63438,0.11438,0.56,0.52307,-0.03693,0.6,0.71833,0.11833,0.56667,0.52968,-0.03699,0.53333,0.52021,-0.01313,0.5,0.37246,-0.12754,0.46667,0.49294,0.02627,0.43333,0.44539,0.01206
terrain,contest-on,93,9018062284256437872,0.83333,88,0,0,218,13,0.4,0.43799,0.03799,0.44,0.42361,-0.01639,0.48,0.48991,0.00991,0.52,0.60167,0.08167,0.56,0.66719,0.10719,0.6,0.68,0.08,0.56667,0.68112,0.11445,0.53333,0.48721,-0.04612,0.5,0.34324,-0.15676,0.46667,0.38438,-0.08229,0.43333,0.46964,0.03631
terrain,contest-on,94,12929180135902588451,0,1,0,1,160,0,0.4,,,0.44,,,0.48,,,0.52,,,0.56,,,0.6,,,0.56667,,,0.53333,,,0.5,,,0.46667,,,0.43333,,
terrain,contest-on,95,3940538626279886401,0.58333,148,0,0,213,14,0.4,0.3737,-0.0263,0.44,0.51754,0.07754,0.48,0.44522,-0.03478,0.52,0.62005,0.10005,0.56,0.60553,0.04553,0.6,0.82602,0.22602,0.56667,0.75566,0.18899,0.53333,0.40922,-0.12411,0.5,0.24573,-0.25427,0.46667,0.38044,-0.08622,0.43333,0.32266,-0.11068
terrain,contest-on,96,13504727453290263093,0.91667,0,1,0,201,13,0.4,0.47122,0.07122,0.44,0.44651,0.00651,0.48,0.46215,-0.01785,0.52,0.60146,0.08146,0.56,0.58628,0.02628,0.6,0.70905,0.10905,0.56667,0.63423,0.06756,0.53333,0.46408,-0.06925,0.5,0.43494,-0.06506,0.46667,0.35161,-0.11506,0.43333,0.49489,0.06156
terrain,contest-on,97,6951141266357193474,0.91667,35,0,0,208,12,0.4,0.28204,-0.11796,0.44,0.40916,-0.03084,0.48,0.44769,-0.03231,0.52,0.49278,-0.02722,0.56,0.51565,-0.04435,0.6,0.58773,-0.01227,0.56667,0.67641,0.10974,0.53333,0.70065,0.16732,0.5,0.6669,0.1669,0.46667,0.49982,0.03316,0.43333,0.3274,-0.10593
terrain,contest-on,98,16283895216291153960,0.79167,170,0,0,223,13,0.4,0.50529,0.10529,0.44,0.53612,0.09612,0.48,0.47195,-0.00805,0.52,0.61092,0.09092,0.56,0.64243,0.08243,0.6,0.7026,0.1026,0.56667,0.3473,-0.21937,0.53333,0.28904,-0.24429,0.5,0.39509,-0.10491,0.46667,0.57696,0.1103,0.43333,0.48555,0.05221
terrain,contest-on,99,7951530938298520192,0.83333,152,0,0,223,15,0.4,0.53426,0.13426,0.44,0.61133,0.17133,0.48,0.59957,0.11957,0.52,0.63476,0.11476,0.56,0.64989,0.08989,0.6,0.72725,0.12725,0.56667,0.29405,-0.27262,0.53333,0.49321,-0.04012,0.5,0.37354,-0.12646,0.46667,0.40779,-0.05888,0.43333,0.47797,0.04464
terrain,contest-on,100,15970781378922677018,0.95833,31,0,0,205,13,0.4,0.48103,0.08103,0.44,0.55863,0.11863,0.48,0.63576,0.15576,0.52,0.58102,0.06102,0.56,0.67095,0.11095,0.6,0.69524,0.09524,0.56667,0.39698,-0.16969,0.53333,0.33033,-0.20301,0.5,0.47554,-0.02446,0.46667,0.46388,-0.00278,0.43333,0.35226,-0.08107
terrain,contest-on,101,2890519747292414138,0.875,195,0,0,236,15,0.4,0.69729,0.29729,0.44,0.42165,-0.01835,0.48,0.73203,0.25203,0.52,0.62637,0.10637,0.56,0.59099,0.03099,0.6,0.73383,0.13383,0.56667,0.26772,-0.29895,0.53333,0.26623,-0.2671,0.5,0.26585,-0.23415,0.46667,0.35346,-0.11321,0.43333,0.48483,0.0515
